Activity Id,Date,Type,Distance (mi),Duration,Average Pace,Average Speed (mph),Calories Burned,Climb (ft),Average Heart Rate (bpm),GPX File,Average Pace (seconds)
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.8747918249886504,20:38,10:47,5.543074328833491,285.09464591136594,107.04504396113418,141.89050421641252,2023-08-06-104332.gpx,647.0043083851183
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.979644437797633,31:27:00,10:25,5.720189391612283,457.13313993246516,145.82489875816182,165.0734968013782,2023-10-04-095707.gpx,624.9789431008292
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.8698167540863584,31:27:00,10:25,5.627177484066595,457.14940566946984,145.8695608141699,165.04404886367,2023-10-04-095707.gpx,624.8394119348734
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.349564347468308,34:07:00,10:13,6.013098006323014,495.95761896527387,177.03685896245477,165.0070890014829,2023-08-11-201935.gpx,612.9946890769234
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.007760518134236,43:40:00,10:52,5.587430497553883,586.1000061607444,210.9712366150891,154.96558347357805,2023-09-11-211315.gpx,651.9660118075611
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.2462851084981557,25:52:00,12:01,4.9542159581761975,318.02725089113005,112.04632659932987,156.68530022118696,2023-07-27-202935.gpx,720.9623874815245
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.190586227854371,34:07:00,10:13,6.096242500941457,496.02974080817347,176.96622799834526,164.87100055824908,2023-08-11-201935.gpx,613.1276327093532
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.8669526134566548,31:27:00,10:25,5.755626016465679,457.1092220611045,146.2406280311447,164.86487504250837,2023-10-04-095707.gpx,625.1359168025401
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,3.9598916517115077,44:23:00,11:05,5.314836439629875,592.1378502428564,219.0960461148672,156.6141648102825,2023-08-14-190717.gpx,664.9404676628454
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.123289747696977,29:30:00,9:31,6.289149205745157,466.9119342884925,144.95791810063102,161.0977151648351,2023-10-08-120433.gpx,571.0954221630029
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.0442918039004,25:52:00,12:01,4.621493656230658,317.95374230085,111.95594532270376,156.6405248666393,2023-07-27-202935.gpx,721.169432883767
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.1601717929573696,24:06:00,11:25,4.972958453895327,315.12468475100655,82.09894228394869,156.62023095555088,2024-06-13-162503.gpx,684.7464849665188
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.5373717883316322,36:06:00,10:45,5.786732081732199,499.99518182314114,190.2256544624378,158.0241209628706,2023-08-03-194206.gpx,645.0728559329729
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.028471280865412,31:27:00,10:25,5.779442167286276,457.16944542932276,146.02179969915824,165.0803747138025,2023-10-04-095707.gpx,625.0752555810828
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.509724964546834,21:09,11:47,5.2039156037343215,275.9805473655029,95.12562075730058,156.73258024848414,2023-11-26-161412.gpx,706.9773532822093
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.707886895812446,39:09:00,10:46,5.583444826862538,539.0348364600978,175.01738500791723,158.98844396114936,2023-08-07-191444.gpx,646.0395941580812
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.095596937498049,20:04,9:52,6.140583021950518,302.00518135951916,93.05304081409527,156.61969886565487,2024-06-11-164314.gpx,592.285499240726
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.3237185085361625,24:14:00,10:23,5.593368659577733,353.80447679964374,130.9842048043442,145.11417594901238,2023-08-09-194525.gpx,622.9770854175731
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.2899563928012943,22:25,9:50,5.936782953405785,336.71865176690477,106.92420122959007,173.97716550272787,2023-09-26-204557.gpx,589.9360589895631
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,2.024609727683951,18:52,9:23,6.309016019411503,299.8258968423592,77.93339256854172,156.892976570037,2024-06-20-194818.gpx,563.1126797577375
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.8771940140853038,18:09,9:29,6.313920969801515,287.9266493452944,96.05167999867906,155.99829940893088,2023-10-03-082352.gpx,568.7258728170403
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.4198716751634364,36:06:00,10:45,5.605073034462349,499.8337004050132,189.99165070885752,157.99906162700788,2023-08-03-194206.gpx,645.228910042451
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.8462814950835797,20:38,10:47,5.607122567815463,285.0191689656775,107.04762349687385,142.03985838453676,2023-08-06-104332.gpx,647.0211169727166
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.3664488849624137,22:25,9:50,6.201952514961909,337.05635016391324,107.04952413852483,173.95245818203222,2023-09-26-204557.gpx,589.8568805870842
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.0174728391177132,29:30:00,9:31,6.288086817498793,466.93907023498826,145.14551461622767,161.0344388983399,2023-10-08-120433.gpx,570.854489170424
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.0036571053703334,20:25,10:06,6.086614405306644,247.24864606647193,338.94377524069324,154.90851385233464,2024-06-13-162553.gpx,606.0752630981408
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,2.9365653163460608,29:30:00,9:31,6.158132108727231,466.89416152615456,145.02822829139356,160.93129619338433,2023-10-08-120433.gpx,571.0229148790037
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.4040962879106895,25:08:00,11:11,5.423060472860694,332.235697629797,134.07024729854743,149.0401681146739,2023-08-02-211805.gpx,671.0620389055705
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.5518696243067547,25:55:00,9:50,5.9841319078081225,397.00217381456594,133.0499671397746,157.07710115360572,2023-10-02-092101.gpx,590.0382055218396
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.3538596837428174,24:06:00,11:25,5.186019975718293,315.1245836043422,81.84280730702302,156.856578258704,2024-06-13-162503.gpx,685.0382313732026
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.066949001529758,31:27:00,10:25,5.643478085753239,457.0206815201297,145.95311210849937,165.07665145522708,2023-10-04-095707.gpx,625.1633505340544
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.448541132759665,34:01:00,9:58,5.934840950458648,510.8413224688405,159.96024658281635,164.90541701388986,2023-09-27-185128.gpx,597.8668362777512
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.266927528944006,34:01:00,9:58,6.006852657754224,511.00294519854026,160.0408616534558,165.02275999880482,2023-09-27-185128.gpx,598.0263824558956
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.041573376536238,44:23:00,11:05,5.419179860927708,591.8298917457631,218.91777002232197,156.45103616765687,2023-08-14-190717.gpx,665.1343930565394
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.5473358280772596,25:55:00,9:50,6.14568344791915,397.14197414499534,133.02195381297443,157.03954307742242,2023-10-02-092101.gpx,590.0872508450044
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.164714541993882,29:30:00,9:31,6.424955986253791,467.00217817129237,144.84286359925758,160.79577544710054,2023-10-08-120433.gpx,570.8679261062894
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.2815027676455832,36:06:00,10:45,5.445411486758215,499.9026130936846,189.89865813192756,158.04449969265002,2023-08-03-194206.gpx,645.0708331119048
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,1.725740622626376,19:28,9:41,6.157798881220411,243.47944398861813,340.1003944508,158.8092846771361,2024-06-11-164323.gpx,581.1313238003728
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.0096439844915333,19:28,9:41,6.320591463949479,243.5561294939514,340.07345257973805,159.06207347303445,2024-06-11-164323.gpx,580.9739816429238
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.0931934691324687,34:07:00,10:13,5.79382848409741,495.98575460578456,177.05581400677755,165.09157828034193,2023-08-11-201935.gpx,613.053529857784
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.9455876385197381,20:04,9:52,6.064803579537899,301.8720631506218,92.97807665229696,156.6963302359222,2024-06-11-164314.gpx,592.0865854384525
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.69815764803633,21:09,11:47,5.03228792133887,276.14927646563416,94.93075981012451,156.75844772902911,2023-11-26-161412.gpx,706.9659647338851
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.64935964724232,25:55:00,9:50,6.197064345051992,396.9276144725046,132.8540643807422,156.96281633449547,2023-10-02-092101.gpx,589.934484828367
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,1.8684710010897019,18:52,9:23,6.435858356422851,300.04470974026935,78.01896351134822,156.96672715962896,2024-06-20-194818.gpx,562.9801383056167
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.3857121156098304,34:07:00,10:13,5.8692305741587845,496.12761142255846,176.9848579154474,164.96999377674345,2023-08-11-201935.gpx,612.9331365036708
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,3.9490166240659135,44:01:00,10:54,5.4480773092537795,595.1392173807532,167.22166778669794,154.03652511122422,2023-09-06-192913.gpx,654.2397399791047
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.469955478642279,25:55:00,9:50,5.967747607312349,397.1407234713832,132.87139026864196,157.08893167541086,2023-10-02-092101.gpx,590.0530285513697
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.06057739401708,41:58:00,10:23,5.957765749609538,592.0328881748721,166.97726860743379,149.0120574935391,2023-09-09-185703.gpx,622.8555326031188
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,1.8146871506508073,24:06:00,11:25,5.130775426313816,315.0742403321748,81.926706786789,156.6539836493872,2024-06-13-162503.gpx,685.1426636826181
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.64125306273106,39:09:00,10:46,5.566526663129858,539.0287851875934,174.95998536353898,159.0484321005298,2023-08-07-191444.gpx,645.8849050536293
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.06293933279050522,0:01,,5.772124273783617,-0.08119959826825464,0.004902314338399,151.9305950081907,2024-06-11-170300.gpx,627.3370583354246
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.342075847813105,24:14:00,10:23,5.845317755866451,354.0314737808397,130.97945343506973,144.94065913052106,2023-08-09-194525.gpx,623.0545346873524
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.110609315980542,20:25,10:06,6.140557208506607,247.54033885723376,338.96771639405273,155.09791110781413,2024-06-13-162553.gpx,605.8988502124603
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.9453052711266152,19:41,9:49,6.0683701933780005,295.08383240431823,76.99249097782021,143.96266950151173,2024-06-16-175103.gpx,588.8752907842911
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.399455391024149,24:14:00,10:23,5.877100441471148,354.03143347124114,131.06599461487866,145.24016930280771,2023-08-09-194525.gpx,622.8360807528442
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.112672643120869,44:01:00,10:54,5.614072535028119,595.0003719601339,167.09004156037426,153.80970514682434,2023-09-06-192913.gpx,653.9128294428355
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.255907932314429,31:27:00,10:25,5.8049144045404235,457.05944339045277,146.09415903895845,164.97091156097065,2023-10-04-095707.gpx,624.9939093042476
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.0898107169286675,43:40:00,10:52,5.464184657991035,585.9515083553924,211.04560999451533,155.00895207917938,2023-09-11-211315.gpx,652.0667145728258
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,2.0344730730192175,20:38,10:47,5.741265047133394,284.92969538637954,107.10606401799186,142.06792401909954,2023-08-06-104332.gpx,646.9893020615629
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.297660735672745,24:14:00,10:23,6.024492312237524,353.9500297837199,131.3684123752748,144.88148810712377,2023-08-09-194525.gpx,622.9763031760284
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.1217060540957875,19:41,9:49,6.177672708038394,295.02630041518773,77.0865231878044,143.98742848318884,2024-06-16-175103.gpx,588.9572477407701
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.0437098923092756,20:25,10:06,5.771189410871485,247.38185115383638,339.1102005841883,154.85685385659892,2024-06-13-162553.gpx,605.9934079632017
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.674902700423331,39:09:00,10:46,5.518573637311978,539.0620503182105,175.14853292461274,159.10729145763722,2023-08-07-191444.gpx,646.0779215919907
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.1456740178085263,29:30:00,9:31,6.142104488925245,467.0058361253472,145.0488189548821,160.99485225438855,2023-10-08-120433.gpx,570.8569445001355
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.1492528570728986,24:14:00,10:23,5.754496574129801,354.00658244094393,130.96710771725026,145.04321090525283,2023-08-09-194525.gpx,623.1418810290668
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.2274342233253517,19:28,9:41,6.072519917050471,243.62913381837126,339.9870812437826,159.04933514828915,2024-06-11-164323.gpx,581.0864035379658
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.6644601053105514,39:09:00,10:46,5.855808537349891,539.1201897610563,174.99076493593174,158.911674077608,2023-08-07-191444.gpx,646.0210914594869
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.768659297160799,28:49:00,10:07,5.772740144798558,428.98648123756476,139.02201266761304,156.63799325166855,2023-09-25-183732.gpx,607.1630849240275
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.1839292520123506,29:30:00,9:31,6.281791702706197,467.17516905169526,145.07668866773554,161.2346506950211,2023-10-08-120433.gpx,570.9750140794152
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.7002946214787906,25:55:00,9:50,6.086149140019488,397.07077243598866,132.9085784377946,157.08279642632627,2023-10-02-092101.gpx,590.0145558031045
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.2099683553343668,24:06:00,11:25,5.172449178856785,314.9827839869265,82.11897636535936,156.65540176409695,2024-06-13-162503.gpx,684.8954500135947
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.9223532189386012,19:41,9:49,6.251276241556393,294.9819069849371,77.1854841560143,144.11318010014259,2024-06-16-175103.gpx,588.9769872443744
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.044167900894653,25:52:00,12:01,5.1638753368844,317.9426377380046,111.97968129859005,156.67680190544928,2023-07-27-202935.gpx,720.8907067965862
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.1164315251192605,44:23:00,11:05,5.202524702691613,592.0513667784041,218.9503213505808,156.72104629961729,2023-08-14-190717.gpx,664.9862623726996
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.1205031512303533,0:01,,5.767632483095061,0.06591353886620971,0.020351529697930516,151.92509192100977,2024-06-11-170300.gpx,627.4167358833922
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,3.8953734093647765,44:23:00,11:05,5.616724631464837,591.9493919641759,218.95759575845975,156.7443305858475,2023-08-14-190717.gpx,665.0124618651228
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.132149218081448,41:58:00,10:23,5.72047293727282,591.9935090040553,167.05427304018178,149.0453694204172,2023-09-09-185703.gpx,622.8932733109842
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.9351424435943312,19:41,9:49,5.995784762617556,295.02913260061644,77.04109294111618,144.04494182863877,2024-06-16-175103.gpx,588.9549383077822
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,1.999157993490433,19:28,9:41,6.291198635562395,243.58331745110524,339.9721450417017,158.97066303773647,2024-06-11-164323.gpx,581.0943788034508
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.09099166259410169,0:01,,5.634714188250731,-0.2289963151659846,0.011618610700445876,152.03896677873914,2024-06-11-170300.gpx,627.3603483031416
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.1203191670473283,24:06:00,11:25,5.2937141106242285,314.8955485650582,81.92284804473812,156.61825463618314,2024-06-13-162503.gpx,684.8524796969504
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.051950734057286,0:01,,5.754697535256728,0.09807447672690378,-0.14212497547629013,151.8543514565652,2024-06-11-170300.gpx,627.351199234565
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.812454562905261,45:06:00,11:14,5.261634552518292,598.866682456947,145.15112620738284,165.909145224043,2023-09-16-191230.gpx,674.0979481034327
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.116160800604421,25:52:00,12:01,4.928726265800454,317.95937870863327,111.9802328483217,156.72557035626076,2023-07-27-202935.gpx,720.9895725654276
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.873992234613084,20:04,9:52,6.250600067484851,302.085836025378,92.91793666190121,156.64979451805252,2024-06-11-164314.gpx,591.9060645428302
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.005717262887550069,0:01,,5.992005004709698,0.13109502639860365,-0.003481562913544257,152.21172514327864,2024-06-11-170300.gpx,627.1900230538719
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.1931934897525345,24:14:00,10:23,5.853775808252715,354.071445757468,130.93405868309335,144.98776716129066,2023-08-09-194525.gpx,622.9307539742443
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.143392599886489,44:01:00,10:54,5.546061224475364,595.0039684007851,167.06888247585175,153.87571842153812,2023-09-06-192913.gpx,653.8268700386068
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,2.0698625841272036,18:09,9:29,6.383672465086625,288.0658187632468,96.01555371903908,155.96466876317228,2023-10-03-082352.gpx,569.0336908090288
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.029630911063276,19:28,9:41,6.232456874272534,243.4125731460419,339.97533230060395,158.92539314385158,2024-06-11-164323.gpx,580.9137591180126
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.5030011036208815,34:01:00,9:58,6.1092285686997965,511.1056319574272,160.0191059002704,165.13997135821353,2023-09-27-185128.gpx,598.0991632391822
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.735999612069274,28:49:00,10:07,6.081195477756469,429.05083438301386,139.18242360760382,156.72255101772618,2023-09-25-183732.gpx,607.0839707393075
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.2940118249728747,34:07:00,10:13,5.899232533098122,495.9923517435415,177.10406468841916,165.06184246371566,2023-08-11-201935.gpx,612.9094647960793
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.1253836027497446,20:04,9:52,6.151742872358902,302.077565503403,92.98842688299136,156.806682293806,2024-06-11-164314.gpx,591.802318234559
